"","V1","X.1","X","Cam.Site","No_spp","events","Lat_Y","Long_X","Instal.Date","Last.eventDate","Cam.Days","ID","elevation2010.01.01.2011.01.01","Dis_forest","dist_rios","V1","X","scientificName","vernacularName","eventDate","eventTime","organismQuantity","class","order","family","genus","filename"
"1",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1506,1557,"Cuniculus paca","Guagua","22/09/2019","0:53",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_09220094.JPG"
"2",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1508,1559,"Cuniculus paca","Guagua","23/09/2019","1:24",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_09230109.JPG"
"3",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1515,1566,"Cuniculus paca","Guagua","30/09/2019","20:26",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_09300148.JPG"
"4",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1526,1577,"Cuniculus paca","Guagua","13/10/2019","0:39",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10130220.JPG"
"5",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1527,1578,"Cuniculus paca","Guagua","13/10/2019","18:49",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10130226.JPG"
"6",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1528,1579,"Cuniculus paca","Guagua","14/10/2019","0:38",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10140231.JPG"
"7",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1530,1581,"Cuniculus paca","Guagua","16/10/2019","18:43",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10160247.JPG"
"8",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1531,1582,"Cuniculus paca","Guagua","17/10/2019","18:49",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10170259.JPG"
"9",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1534,1585,"Cuniculus paca","Guagua","21/10/2019","20:59",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10210277.JPG"
"10",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1535,1586,"Cuniculus paca","Guagua","21/10/2019","21:01",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10210286.JPG"
"11",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1537,1588,"Cuniculus paca","Guagua","22/10/2019","20:32",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10220298.JPG"
"12",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1540,1591,"Cuniculus paca","Guagua","24/10/2019","0:43",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10240313.JPG"
"13",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1543,1594,"Cuniculus paca","Guagua","24/10/2019","19:17",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10240334.JPG"
"14",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1544,1595,"Cuniculus paca","Guagua","24/10/2019","22:56",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10240340.JPG"
"15",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1545,1596,"Cuniculus paca","Guagua","25/10/2019","18:51",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10250376.JPG"
"16",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1547,1598,"Cuniculus paca","Guagua","25/10/2019","21:43",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10250385.JPG"
"17",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1548,1599,"Cuniculus paca","Guagua","26/10/2019","23:10",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10260391.JPG"
"18",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1550,1601,"Cuniculus paca","Guagua","27/10/2019","19:42",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10270400.JPG"
"19",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1552,1603,"Cuniculus paca","Guagua","28/10/2019","20:13",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10280409.JPG"
"20",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1553,1604,"Cuniculus paca","Guagua","28/10/2019","23:03",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10280415.JPG"
"21",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1556,1607,"Cuniculus paca","Guagua","29/10/2019","22:41",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10290460.JPG"
"22",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1557,1608,"Cuniculus paca","Guagua","30/10/2019","21:46",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_10300463.JPG"
"23",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1560,1611,"Cuniculus paca","Guagua","2/11/2019","3:27",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_11020481.JPG"
"24",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1563,1614,"Cuniculus paca","Guagua","4/11/2019","0:40",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_11040493.JPG"
"25",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1566,1617,"Cuniculus paca","Guagua","6/11/2019","1:14",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_11060510.JPG"
"26",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1569,1620,"Cuniculus paca","Guagua","7/11/2019","22:25",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_11070538.JPG"
"27",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1571,1622,"Cuniculus paca","Guagua","10/11/2019","22:58",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_11100549.JPG"
"28",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1572,1623,"Cuniculus paca","Guagua","12/11/2019","19:19",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_11120550.JPG"
"29",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1578,1629,"Cuniculus paca","Guagua","17/11/2019","22:32",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_11170580.JPG"
"30",1,1,1,"Nancy_2162",8,115,0.56486,-76.75523,"06/08/2019","23/11/2019",109,39782,225.25,23,373,1583,1634,"Cuniculus paca","Guagua","19/11/2019","21:07",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2162_11190609.JPG"
"31",2,2,2,"Nancy_2165",6,19,0.57859,-76.75481,"06/08/2019","24/11/2019",110,39400,222.375,58,45,1467,1518,"Cuniculus paca","Guagua","30/08/2019","11:32",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2165_08300074.JPG"
"32",2,2,2,"Nancy_2165",6,19,0.57859,-76.75481,"06/08/2019","24/11/2019",110,39400,222.375,58,45,1468,1519,"Cuniculus paca","Guagua","30/08/2019","14:34",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2165_08300077.JPG"
"33",2,2,2,"Nancy_2165",6,19,0.57859,-76.75481,"06/08/2019","24/11/2019",110,39400,222.375,58,45,1469,1520,"Cuniculus paca","Guagua","1/09/2019","0:05",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2165_09010082.JPG"
"34",3,3,3,"Nancy_2174",7,28,0.5587,-76.7569,"05/08/2019","23/11/2019",110,40163,232.5,84,130,1479,1530,"Cuniculus paca","Guagua","17/08/2019","0:35",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_2174_08170025.JPG"
"35",4,4,4,"Nancy_3338",8,23,0.57496,-76.74728,"06/08/2019","24/11/2019",110,39400,222.375,48,347,1493,1544,"Cuniculus paca","Guagua","26/08/2019","20:43",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_3338_08260057.JPG"
"36",4,4,4,"Nancy_3338",8,23,0.57496,-76.74728,"06/08/2019","24/11/2019",110,39400,222.375,48,347,1494,1545,"Cuniculus paca","Guagua","29/08/2019","1:20",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_3338_08290058.JPG"
"37",5,5,5,"Nancy_3339",3,8,0.56522,-76.76296,"05/08/2019","24/09/2019",50,39781,235.375,100,114,1497,1548,"Cuniculus paca","Guagua","6/08/2019","9:04",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_3339_01020007.JPG"
"38",5,5,5,"Nancy_3339",3,8,0.56522,-76.76296,"05/08/2019","24/09/2019",50,39781,235.375,100,114,1499,1550,"Cuniculus paca","Guagua","10/08/2019","13:18",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_3339_01060022.JPG"
"39",5,5,5,"Nancy_3339",3,8,0.56522,-76.76296,"05/08/2019","24/09/2019",50,39781,235.375,100,114,1500,1551,"Cuniculus paca","Guagua","15/08/2019","7:37",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_3339_01110043.JPG"
"40",5,5,5,"Nancy_3339",3,8,0.56522,-76.76296,"05/08/2019","24/09/2019",50,39781,235.375,100,114,1502,1553,"Cuniculus paca","Guagua","27/08/2019","14:02",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Nancy_3339_01230061.JPG"
"41",6,6,6,"Platanillo1_2178",6,35,0.48503,-76.29539,"16/07/2019","06/11/2019",113,43271,229.375,66,307,67,67,"Cuniculus paca","Guagua","22/07/2019","12:39",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo1_2178_01060025.JPG"
"42",6,6,6,"Platanillo1_2178",6,35,0.48503,-76.29539,"16/07/2019","06/11/2019",113,43271,229.375,66,307,339,339,"Cuniculus paca","Guagua","3/09/2019","11:19",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo1_2178_09030011.JPG"
"43",7,7,7,"Platanillo1_3310",4,5,0.47677,-76.29573,"16/07/2019","07/11/2019",114,43653,231.0625,69,292,90,90,"Cuniculus paca","Guagua","30/07/2019","9:15",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo1_3310_01140025.JPG"
"44",8,8,8,"Platanillo1_3314",5,12,0.49272,-76.29395,"16/07/2019","07/11/2019",114,42889,222,45,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",9,9,9,"Platanillo1_3315",11,77,0.48547,-76.27795,"15/07/2019","06/11/2019",114,43273,217.5,97,199,97,97,"Cuniculus paca","Guagua","29/07/2019","1:13",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo1_3315_07290253.JPG"
"46",9,9,9,"Platanillo1_3315",11,77,0.48547,-76.27795,"15/07/2019","06/11/2019",114,43273,217.5,97,199,382,382,"Cuniculus paca","Guagua","28/09/2019","22:40",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo1_3315_09280099.JPG"
"47",9,9,9,"Platanillo1_3315",11,77,0.48547,-76.27795,"15/07/2019","06/11/2019",114,43273,217.5,97,199,387,387,"Cuniculus paca","Guagua","9/10/2019","1:31",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo1_3315_10090118.JPG"
"48",10,10,10,"Platanillo1_3316",9,21,0.49616,-76.27908,"15/07/2019","03/09/2019",50,42891,217.8125,59,450,646,656,"Cuniculus paca","Guagua","20/09/2019","0:10",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo1_3316_09200057.JPG"
"49",11,11,11,"Platanillo1_3336",11,51,0.47597,-76.27899,"15/07/2019","06/11/2019",114,43655,219.0625,18,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,68,68,"Cuniculus paca","Guagua","26/07/2019","19:13",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_07260113.JPG"
"51",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,69,69,"Cuniculus paca","Guagua","26/07/2019","19:13",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_07260114.JPG"
"52",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,70,70,"Cuniculus paca","Guagua","26/07/2019","19:13",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_07260115.JPG"
"53",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,71,71,"Cuniculus paca","Guagua","6/08/2019","18:59",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_08060157.JPG"
"54",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,72,72,"Cuniculus paca","Guagua","6/08/2019","18:59",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_08060158.JPG"
"55",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,73,73,"Cuniculus paca","Guagua","6/08/2019","18:59",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_08060159.JPG"
"56",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,74,74,"Cuniculus paca","Guagua","1/09/2019","23:03",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_09010213.JPG"
"57",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,75,75,"Cuniculus paca","Guagua","1/09/2019","23:03",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_09010214.JPG"
"58",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,76,76,"Cuniculus paca","Guagua","1/09/2019","23:03",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_09010215.JPG"
"59",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,424,424,"Cuniculus paca","Guagua","22/09/2019","19:07",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_09220053.JPG"
"60",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,425,425,"Cuniculus paca","Guagua","22/09/2019","19:07",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_09220054.JPG"
"61",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,426,426,"Cuniculus paca","Guagua","22/09/2019","19:07",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_09220055.JPG"
"62",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,432,432,"Cuniculus paca","Guagua","10/10/2019","3:32",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_10100085.JPG"
"63",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,433,433,"Cuniculus paca","Guagua","10/10/2019","3:32",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_10100086.JPG"
"64",12,12,12,"Platanillo2_2180",8,54,0.51418,-76.2955,"14/07/2019","06/11/2019",115,42125,224.75,85,235,434,434,"Cuniculus paca","Guagua","10/10/2019","3:32",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_2180_10100087.JPG"
"65",13,13,13,"Platanillo2_3312",6,23,0.52424,-76.29439,"14/07/2019","06/11/2019",115,41743,220.625,37,129,91,91,"Cuniculus paca","Guagua","22/07/2019","1:59",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_3312_07220013.JPG"
"66",13,13,13,"Platanillo2_3312",6,23,0.52424,-76.29439,"14/07/2019","06/11/2019",115,41743,220.625,37,129,92,92,"Cuniculus paca","Guagua","26/07/2019","22:22",1,"Mammalia","Rodentia","Cuniculidae","Cuniculus","Platanillo2_3312_07260025.JPG"
