"id"	"scientific_name"	"lon"	"lat"
3039416001	"Glyptemys insculpta"	-1749414.86506649	689585.514691671
3760284491	"Glyptemys insculpta"	-540367.470407428	-313606.827599202
1586129983	"Glyptemys insculpta"	-334189.538989947	12658.4184210798
1586937120	"Glyptemys insculpta"	-1362676.35472838	136892.182886649
1586952158	"Glyptemys insculpta"	-314851.28879347	-23749.0941512894
1805400542	"Glyptemys insculpta"	-516778.450564711	-20369.1497202384
1847508010	"Glyptemys insculpta"	-1494669.12793624	514619.075603291
3466141821	"Glyptemys insculpta"	-500972.9448875	-223832.868771233
1640125004	"Glyptemys insculpta"	-348251.505324489	-62086.1521791348
1668857156	"Glyptemys insculpta"	-363920.151810028	-231033.251750436
1668877276	"Glyptemys insculpta"	-32048.9961379278	71684.0754184359
3032031405	"Glyptemys insculpta"	-754863.361769283	-373038.096607732
2012958645	"Glyptemys insculpta"	-1724248.38304175	553715.688654329
1265594016	"Glyptemys insculpta"	-320241.468839252	-230753.608168093
2397705614	"Glyptemys insculpta"	-621714.981125178	-27901.5108618854
1269578639	"Glyptemys insculpta"	-617294.413868369	-372485.900756033
1270050478	"Glyptemys insculpta"	-799809.9727913	-363715.128001474
1270056258	"Glyptemys insculpta"	-450491.730064518	-235850.292815577
1453091044	"Glyptemys insculpta"	-878298.423503413	-467041.46728565
2235515913	"Glyptemys insculpta"	-918125.123139023	-263067.484337386
1270057822	"Glyptemys insculpta"	-298686.808951443	-224385.331905952
1270058699	"Glyptemys insculpta"	-301796.786556334	-219114.406889164
1272087775	"Glyptemys insculpta"	-330193.746852364	-71806.4153880338
1272100935	"Glyptemys insculpta"	-821179.65206055	-415038.493963796
1272101222	"Glyptemys insculpta"	-838430.997055193	-369086.972671179
1272101255	"Glyptemys insculpta"	-847964.652217228	-381500.530668154
1272110601	"Glyptemys insculpta"	-773434.347476453	-276737.306942149
1272110709	"Glyptemys insculpta"	-842115.798700285	-365751.452229367
1272116180	"Glyptemys insculpta"	-846465.271631317	-372862.929880186
1273844224	"Glyptemys insculpta"	-448378.139506749	-232237.828440212
1273845937	"Glyptemys insculpta"	-838725.209773253	-369635.755695249
1273854111	"Glyptemys insculpta"	-846223.067420642	-460639.085400535
1273854823	"Glyptemys insculpta"	-349933.426131925	-55641.0298172777
1305122490	"Glyptemys insculpta"	-844980.282948184	-465751.779554555
1453100995	"Glyptemys insculpta"	-506762.34917916	-244858.712650522
2235560069	"Glyptemys insculpta"	-842032.565299626	-453017.550237459
2465164227	"Glyptemys insculpta"	-726307.590008677	-382193.51785921
3061808382	"Glyptemys insculpta"	-311710.469933444	-154097.969264892
3067914324	"Glyptemys insculpta"	-468656.505999589	-226400.166301398
1291126674	"Glyptemys insculpta"	-1245774.47085532	275881.749114857
1880658089	"Glyptemys insculpta"	-797401.150785544	-222006.504954774
2802573340	"Glyptemys insculpta"	-852297.629108608	-404319.438786865
2596387568	"Glyptemys insculpta"	-1780860.87078946	381195.817309804
3420882305	"Glyptemys insculpta"	-277052.641718859	-174056.028667945
1315076760	"Glyptemys insculpta"	-841279.644655542	-379964.554364308
2236914103	"Glyptemys insculpta"	-793781.567215564	-316502.783887336
3888775650	"Glyptemys insculpta"	-930460.563907732	-362304.721206884
2579258855	"Glyptemys insculpta"	-518013.978665595	-340318.55862681
3408402336	"Glyptemys insculpta"	-474150.448642682	-229292.122509088
1092878416	"Glyptemys insculpta"	-385591.116529973	43260.5882267652
1092901287	"Glyptemys insculpta"	-625901.251882023	-190475.58072188
1249273027	"Glyptemys insculpta"	-1322314.5878553	122583.497989764
1890667677	"Glyptemys insculpta"	-373134.546040062	37151.7705817055
2626354505	"Glyptemys insculpta"	-95930.5384460193	294968.526127628
3327776234	"Glyptemys insculpta"	-851900.238340617	-418229.547856884
1099972708	"Glyptemys insculpta"	-324965.867654328	-228816.375373772
1144277920	"Glyptemys insculpta"	-1507997.7379881	533636.427529669
1249273290	"Glyptemys insculpta"	-878717.186697567	-397678.661197761
1249273306	"Glyptemys insculpta"	-320390.473208595	-103784.327090705
1249273374	"Glyptemys insculpta"	-1297242.36814248	104189.779358318
1265903402	"Glyptemys insculpta"	-301595.042689608	-213618.034258504
1453059155	"Glyptemys insculpta"	-1247176.83611714	283525.208920592
2851155495	"Glyptemys insculpta"	-1272174.9012566	93335.6063725492
1099973058	"Glyptemys insculpta"	-702824.661253551	-336970.774677735
1135208183	"Glyptemys insculpta"	-311817.534091651	-220994.972562824
1227724345	"Glyptemys insculpta"	-1510154.50365848	416227.416960572
1453061322	"Glyptemys insculpta"	-1266734.52601798	196523.465913101
2238929440	"Glyptemys insculpta"	-1762025.22993277	584305.009388735
3760282944	"Glyptemys insculpta"	-600255.489338236	-285092.664654635
2580239859	"Glyptemys insculpta"	-1511787.916237	393330.150425297
1315081491	"Glyptemys insculpta"	-737574.668329455	-600697.088076179
1837780275	"Glyptemys insculpta"	-791511.857348811	-470141.471496488
1227761387	"Glyptemys insculpta"	-319276.359144152	-246962.790324145
1880551646	"Glyptemys insculpta"	-674350.86067604	-211142.423292879
3032052101	"Glyptemys insculpta"	-581204.593621616	-357598.791797463
923924997	"Glyptemys insculpta"	-339750.921279839	-118999.836910978
1024186924	"Glyptemys insculpta"	-886580.279787692	-311870.390865916
1024329255	"Glyptemys insculpta"	-1756327.45839506	334281.150310763
1935593857	"Glyptemys insculpta"	-1571551.41684533	474230.564292311
1935593875	"Glyptemys insculpta"	-1556782.12995185	480593.126726393
1935593896	"Glyptemys insculpta"	-1565442.97597168	473151.189947723
1987148965	"Glyptemys insculpta"	-1571192.80251493	478554.238940173
3327764729	"Glyptemys insculpta"	-488594.970701698	-225949.76138651
1024197740	"Glyptemys insculpta"	-762847.118986663	-221126.513131354
1933577733	"Glyptemys insculpta"	-100984.358918689	93423.7359002686
1453155822	"Glyptemys insculpta"	-321208.59046815	-88991.5071283869
1500214179	"Glyptemys insculpta"	-720216.735920609	-355398.442180028
3873466750	"Glyptemys insculpta"	-851024.384946583	-413397.449805382
1024231574	"Glyptemys insculpta"	-307995.010753513	-24463.3563139417
2626586273	"Glyptemys insculpta"	-102994.734438061	10749.9806288436
891024588	"Glyptemys insculpta"	-745107.576745279	-375799.916642978
1227763146	"Glyptemys insculpta"	-789919.406957311	-407820.511358793
2579354798	"Glyptemys insculpta"	-295508.893166854	-194800.918402616
891170066	"Glyptemys insculpta"	-789942.939725281	-233510.616922512
891171282	"Glyptemys insculpta"	-341605.256774245	-491.410931662095
1024333048	"Glyptemys insculpta"	-813848.753362547	-332100.453793054
1453091608	"Glyptemys insculpta"	-844204.514997679	-405309.886149451
1987115507	"Glyptemys insculpta"	-1570343.54597316	508538.055145414
2234803480	"Glyptemys insculpta"	-954362.887355779	-291856.558027204
1450592001	"Glyptemys insculpta"	162228.771118246	199853.229748808
1450591999	"Glyptemys insculpta"	162362.101524497	199279.112110971
1450592019	"Glyptemys insculpta"	163728.367520781	199674.414037976
1249301629	"Glyptemys insculpta"	-363483.462904878	-81000.0029660113
1253317946	"Glyptemys insculpta"	-356191.679933914	-85882.3901650303
1253317998	"Glyptemys insculpta"	-364223.815266977	-82940.6086734246
1450591997	"Glyptemys insculpta"	161490.299244767	199820.849661491
2814131854	"Glyptemys insculpta"	-38179.4751042377	261764.778033317
1450591694	"Glyptemys insculpta"	169597.693520539	212276.666473931
891080874	"Glyptemys insculpta"	-317402.621686706	-233562.540227348
891133048	"Glyptemys insculpta"	-638576.985607644	-376675.409387453
923908864	"Glyptemys insculpta"	-373249.364192076	-23065.6042923962
1987142752	"Glyptemys insculpta"	-1524351.89184779	500364.549696768
1450591264	"Glyptemys insculpta"	194925.168574447	317430.631663413
3466074622	"Glyptemys insculpta"	-602741.316891774	-381986.783459643
1253298758	"Glyptemys insculpta"	-525019.214824309	-230.314689423385
1253298956	"Glyptemys insculpta"	-349807.278051402	-116808.789441225
2619972721	"Glyptemys insculpta"	-528287.083080266	-17200.6500009087
891110512	"Glyptemys insculpta"	-712321.16166505	-421071.309171179
1253298955	"Glyptemys insculpta"	-351767.288142879	-107214.001520411
1450590998	"Glyptemys insculpta"	162752.961194161	199463.804792012
2397590225	"Glyptemys insculpta"	-849098.699903032	-412541.173480935
891063645	"Glyptemys insculpta"	-823284.113922053	-356865.558846197
1324957281	"Glyptemys insculpta"	-679029.744530503	-312180.083174196
3079842376	"Glyptemys insculpta"	-598415.916366134	-193879.337494625
3097168884	"Glyptemys insculpta"	-629589.435822687	-134228.021085344
1450591268	"Glyptemys insculpta"	203800.38315858	339677.443882419
2626397840	"Glyptemys insculpta"	-51277.8309661886	349052.801731284
1272087160	"Glyptemys insculpta"	-299951.143251145	-215225.63592084
1450591609	"Glyptemys insculpta"	144229.892014192	187005.419524661
891098596	"Glyptemys insculpta"	-788743.599555763	-228261.426259702
2851244441	"Glyptemys insculpta"	-860515.751815169	-372711.25659534
3044721360	"Glyptemys insculpta"	-300151.213159114	88252.5434187172
1450590683	"Glyptemys insculpta"	205842.06547555	316239.284630708
1450590685	"Glyptemys insculpta"	195062.996303521	317374.914155749
3759813397	"Glyptemys insculpta"	-295376.95674205	-165052.872594146
1065583434	"Glyptemys insculpta"	-340900.900027263	20764.9862899342
1898835770	"Glyptemys insculpta"	-526752.442311206	-294977.708417073
872996650	"Glyptemys insculpta"	-135743.294092882	140704.745911858
2460068666	"Glyptemys insculpta"	-627374.532181538	-290164.073651657
3888769927	"Glyptemys insculpta"	-1628624.36968138	182419.662841023
3889006879	"Glyptemys insculpta"	-1850618.98544105	517714.621040332
1450591977	"Glyptemys insculpta"	205695.536664983	316886.860883151
2626221688	"Glyptemys insculpta"	-67391.4793555248	296890.593165645
1457643110	"Glyptemys insculpta"	-664615.417752755	-133994.780992378
1838366118	"Glyptemys insculpta"	-701566.654778478	-396491.144517904
2397616891	"Glyptemys insculpta"	-820899.901391817	-418174.076552665
1450590694	"Glyptemys insculpta"	245859.807190572	288454.061766875
1450591257	"Glyptemys insculpta"	184658.867594118	288366.743029242
1950002255	"Glyptemys insculpta"	-310166.639974665	-183383.674669056
1987060575	"Glyptemys insculpta"	-1525425.16425438	511355.120156277
2006096316	"Glyptemys insculpta"	-318678.488647804	-174216.471370827
3759461329	"Glyptemys insculpta"	-305266.448052017	-172254.970726652
1450590278	"Glyptemys insculpta"	196172.018695524	203136.698961654
1450592477	"Glyptemys insculpta"	197882.153606284	206428.08657294
2980875173	"Glyptemys insculpta"	-879092.675457967	-169430.548780227
1450590225	"Glyptemys insculpta"	128100.161929745	210286.175368085
2006096293	"Glyptemys insculpta"	-320600.666008153	-185443.9499243
2028472683	"Glyptemys insculpta"	-298412.822080259	-3792.4873497496
3759734585	"Glyptemys insculpta"	-298262.748437065	-173850.162034551
891064252	"Glyptemys insculpta"	-825723.923343523	-391328.905179965
3466078905	"Glyptemys insculpta"	-594874.077606476	-385201.773832168
1249297583	"Glyptemys insculpta"	-330398.927123395	-7503.41579626161
1913171501	"Glyptemys insculpta"	-883891.464153612	-377602.436153174
1920783404	"Glyptemys insculpta"	-877459.041866943	-169888.977679723
1978430412	"Glyptemys insculpta"	-885802.389808202	-162845.109946307
1145563935	"Glyptemys insculpta"	-861222.514287098	-438194.048701182
1831199462	"Glyptemys insculpta"	-821390.963312201	-374807.294876829
3759731542	"Glyptemys insculpta"	-305367.376359297	-173384.305755359
1257417979	"Glyptemys insculpta"	-324139.869991391	-108247.674299112
2294575589	"Glyptemys insculpta"	-569581.056747916	-135794.081716159
1037144947	"Glyptemys insculpta"	-304849.575678476	-185413.631704771
3079551719	"Glyptemys insculpta"	-1224245.12735356	204799.514030701
2963860717	"Glyptemys insculpta"	-1726221.48345618	650154.860525742
1450590580	"Glyptemys insculpta"	127803.342048497	223285.953940618
1450583674	"Glyptemys insculpta"	121229.230348699	228698.861682849
1987146298	"Glyptemys insculpta"	-1293292.55912853	142702.524958053
1037145055	"Glyptemys insculpta"	-211503.858154765	-139102.242643917
1804117582	"Glyptemys insculpta"	-327000.388177761	125351.046851821
1987157228	"Glyptemys insculpta"	-1302997.05426869	128484.395322443
675711740	"Glyptemys insculpta"	-815137.539586928	-297440.206927314
1450583052	"Glyptemys insculpta"	148453.948480724	223795.579445302
1804115611	"Glyptemys insculpta"	-595257.043479128	244084.59459287
1450583562	"Glyptemys insculpta"	180434.901854334	193235.262965542
1804135357	"Glyptemys insculpta"	-326816.863897683	125518.290330509
1804137555	"Glyptemys insculpta"	-326399.716160143	127416.621687441
1804125076	"Glyptemys insculpta"	-597052.317937621	242477.106327755
1450583339	"Glyptemys insculpta"	254789.509529154	272152.219772775
1450589026	"Glyptemys insculpta"	219460.956832989	409963.865642162
1804122434	"Glyptemys insculpta"	-587798.145032286	245930.750853428
1804102527	"Glyptemys insculpta"	-339932.47202817	303372.571284879
3307522913	"Glyptemys insculpta"	-367362.996257974	-133148.641442712
1039471382	"Glyptemys insculpta"	31099.0036634779	188387.996117126
1039472782	"Glyptemys insculpta"	-196666.762935695	-19281.1210825889
1450583486	"Glyptemys insculpta"	204348.780739779	249661.709648576
1804133567	"Glyptemys insculpta"	-593755.008308954	244089.309075843
1804103787	"Glyptemys insculpta"	-593532.471407488	244713.833258924
786452661	"Glyptemys insculpta"	-909534.018890331	-366171.845295585
786480406	"Glyptemys insculpta"	-802489.902416617	-223840.534379274
1037144942	"Glyptemys insculpta"	-208488.820113977	-224975.666456921
786483651	"Glyptemys insculpta"	-806429.055335927	-364993.846294016
786483773	"Glyptemys insculpta"	-805431.779606823	-364019.244684397
786483775	"Glyptemys insculpta"	-825818.765241491	-360225.010147197
786483155	"Glyptemys insculpta"	-609083.912876451	-214325.092049717
786484666	"Glyptemys insculpta"	-730202.613636977	-301588.272465169
786484669	"Glyptemys insculpta"	-757262.165382637	-304934.362029643
786484974	"Glyptemys insculpta"	-820280.564664804	-312309.57646947
786485736	"Glyptemys insculpta"	-742324.096531581	-302341.238612468
786489614	"Glyptemys insculpta"	-875402.390620074	-384359.055183883
1804126329	"Glyptemys insculpta"	-628211.186586154	283565.59354296
1987083668	"Glyptemys insculpta"	-1628016.23464706	539729.297700582
786449010	"Glyptemys insculpta"	-826412.443869541	-371194.66346089
786449013	"Glyptemys insculpta"	-815988.757718152	-378098.836809264
786481747	"Glyptemys insculpta"	-789153.853619622	-318603.95273799
786482833	"Glyptemys insculpta"	-884844.899694337	-383019.581788247
1675496040	"Glyptemys insculpta"	-1314536.15306595	109109.205370246
1804110666	"Glyptemys insculpta"	-616106.231385056	245947.047682142
786436211	"Glyptemys insculpta"	-447627.888621436	-238372.169160479
786445176	"Glyptemys insculpta"	-797732.4693153	-220034.284176461
476650577	"Glyptemys insculpta"	-255824.039533074	-261880.213575003
786450747	"Glyptemys insculpta"	-886418.298852548	-357358.040793266
786515179	"Glyptemys insculpta"	-739711.765301146	-546049.896861135
895438183	"Glyptemys insculpta"	-653902.428894609	-141485.314279523
1322273022	"Glyptemys insculpta"	-872467.694220745	-378251.23814623
786517470	"Glyptemys insculpta"	-917336.137317884	-522892.894431728
1322879988	"Glyptemys insculpta"	-773751.11735301	-496957.132541054
1804103618	"Glyptemys insculpta"	-721378.791355146	234872.518038057
1804121548	"Glyptemys insculpta"	-595028.334494864	244619.002347023
786429744	"Glyptemys insculpta"	-1780984.26130614	625424.680442166
786429745	"Glyptemys insculpta"	-1760451.69132664	673727.249622707
1450582802	"Glyptemys insculpta"	169643.328653686	163271.212728805
1450582928	"Glyptemys insculpta"	150834.118148745	183104.232961314
476720819	"Glyptemys insculpta"	-562332.209948026	-158628.075206677
1804124966	"Glyptemys insculpta"	-579537.888046123	210760.876688493
1804108884	"Glyptemys insculpta"	-594866.987681592	246465.483488485
1804136245	"Glyptemys insculpta"	-578455.460871506	245989.940174798
786367990	"Glyptemys insculpta"	-630563.999847931	-234237.503270755
786446443	"Glyptemys insculpta"	-362939.907065917	-272674.876182046
1318676828	"Glyptemys insculpta"	-865922.418163646	-421647.888521158
3416953438	"Glyptemys insculpta"	-867663.970151089	-421383.979986705
786418547	"Glyptemys insculpta"	-988599.056235274	-280769.943597453
786440141	"Glyptemys insculpta"	-691438.829568399	-292832.011070245
786440136	"Glyptemys insculpta"	-715347.828400702	-270179.313062134
476710946	"Glyptemys insculpta"	-255008.576694438	-272611.059964544
1450582762	"Glyptemys insculpta"	172421.335103458	157801.666377927
1987148269	"Glyptemys insculpta"	-1280363.23524206	109095.711580631
1804104312	"Glyptemys insculpta"	-581796.25822243	246549.921955838
1675495891	"Glyptemys insculpta"	-1313599.74622315	110189.290657955
1675495897	"Glyptemys insculpta"	-1291299.46023587	98509.2847797648
786295735	"Glyptemys insculpta"	-692388.347048791	-286094.930242414
1852447470	"Glyptemys insculpta"	-662948.836289257	-134138.188364888
895426619	"Glyptemys insculpta"	-853286.918577935	-283023.698495297
476731618	"Glyptemys insculpta"	-331548.191900074	-164766.990234264
1852443162	"Glyptemys insculpta"	-634298.645545276	-146218.369016511
1987136693	"Glyptemys insculpta"	-420849.480016712	-224705.457221826
1675496797	"Glyptemys insculpta"	-1266666.55666139	97597.3027305687
1987157832	"Glyptemys insculpta"	-307219.406861926	-246030.330055585
786351738	"Glyptemys insculpta"	-1881011.88375995	377872.776299285
786255032	"Glyptemys insculpta"	-770767.483890599	-275591.281654158
3416953590	"Glyptemys insculpta"	-581059.278832303	-330456.234372244
1852442780	"Glyptemys insculpta"	-663354.584031582	-133595.005831385
1804114067	"Glyptemys insculpta"	504762.902622627	164702.667347625
1804124296	"Glyptemys insculpta"	459411.442870202	192650.433525697
1804105967	"Glyptemys insculpta"	-299078.019202757	135692.517195235
1450582580	"Glyptemys insculpta"	203016.708568697	347988.407136653
786352050	"Glyptemys insculpta"	-1878782.37166132	379447.301492241
1804101531	"Glyptemys insculpta"	425360.013196404	102560.351744277
1450582888	"Glyptemys insculpta"	288876.415648859	232994.533833559
1450582428	"Glyptemys insculpta"	207145.790028997	173408.920095327
1450582485	"Glyptemys insculpta"	199320.524229217	173460.651964644
1675496427	"Glyptemys insculpta"	-1310095.31336864	103860.138006194
1987064266	"Glyptemys insculpta"	-748766.89855274	-383858.775119588
1675496337	"Glyptemys insculpta"	-1299168.18519274	100756.28139066
1450582331	"Glyptemys insculpta"	181320.083405098	285962.84833489
1675496181	"Glyptemys insculpta"	-1389044.29948845	212905.350552638
786130040	"Glyptemys insculpta"	-379641.660445878	-228680.881616062
1675496191	"Glyptemys insculpta"	-1386373.77038975	210547.934965059
1804106558	"Glyptemys insculpta"	-738618.72383872	266085.856262351
1804121252	"Glyptemys insculpta"	-735962.723183624	262874.522644414
1804114387	"Glyptemys insculpta"	-738362.588817081	264717.598596007
786131242	"Glyptemys insculpta"	-927223.618130969	-355795.204857608
1804117716	"Glyptemys insculpta"	360563.437537025	203751.884019551
1804129245	"Glyptemys insculpta"	359273.385932244	203669.221176661
1675496140	"Glyptemys insculpta"	-1298136.84696095	103440.25348493
1804100568	"Glyptemys insculpta"	360740.63182903	204030.429424402
1804120823	"Glyptemys insculpta"	355701.768145944	201293.610740785
476645240	"Glyptemys insculpta"	-283185.973875864	-184569.796750802
1804122585	"Glyptemys insculpta"	403356.097080769	132473.189919568
1804123742	"Glyptemys insculpta"	478947.132035055	162302.183507681
1852445336	"Glyptemys insculpta"	-552860.449859437	-157719.634415321
1804108125	"Glyptemys insculpta"	328649.302269689	127601.597484911
1675495935	"Glyptemys insculpta"	-1316661.24403735	102666.857647645
786233402	"Glyptemys insculpta"	-607964.807782535	-219966.78096908
476645022	"Glyptemys insculpta"	-269806.87709027	-196874.333368722
1321838797	"Glyptemys insculpta"	-758094.691557896	-350230.63605665
1987047905	"Glyptemys insculpta"	-1641596.08749493	536155.503537525
786121222	"Glyptemys insculpta"	-926044.213140261	-353757.513935265
1675495771	"Glyptemys insculpta"	-1324448.2329843	133982.755369145
1324082842	"Glyptemys insculpta"	-733672.77421599	-380817.012531635
1852448670	"Glyptemys insculpta"	-494625.766885794	-147854.727074536
1987060456	"Glyptemys insculpta"	-1489690.77412693	394927.819809322
1061333838	"Glyptemys insculpta"	-797755.089818311	-301167.684491253
476726238	"Glyptemys insculpta"	-315301.969322524	-169064.828090022
1061333802	"Glyptemys insculpta"	-626761.464416748	-238874.240001742
786118367	"Glyptemys insculpta"	-926531.474246138	-357006.342441407
1852445426	"Glyptemys insculpta"	-539230.782095873	-130032.477786182
786114616	"Glyptemys insculpta"	-625989.350288454	-239134.011716569
1804132355	"Glyptemys insculpta"	-573518.903503014	294383.713179037
786117980	"Glyptemys insculpta"	-925189.935770788	-353885.578504299
476497703	"Glyptemys insculpta"	-563282.307482919	-315898.059419781
1987203630	"Glyptemys insculpta"	-1354949.8048656	402001.429121916
1987211085	"Glyptemys insculpta"	-1278589.7844685	217271.878611933
786111211	"Glyptemys insculpta"	-741167.207417467	-222803.904757876
1987028854	"Glyptemys insculpta"	-845551.162864009	-424148.840851578
1852440850	"Glyptemys insculpta"	-641376.843172326	-125893.27546547
1987136046	"Glyptemys insculpta"	-1389523.59890021	117080.148782521
786099947	"Glyptemys insculpta"	-794603.806747335	-361002.22559824
786099981	"Glyptemys insculpta"	-740584.231105146	-337905.349614743
786099985	"Glyptemys insculpta"	-768353.173004386	-366527.546707097
786102080	"Glyptemys insculpta"	-759399.412297967	-301352.703776559
1039466176	"Glyptemys insculpta"	-713303.805689887	-169275.817880301
1319106960	"Glyptemys insculpta"	-427833.957120752	-144518.570079505
1804112438	"Glyptemys insculpta"	142152.431078988	217550.384987709
1321501224	"Glyptemys insculpta"	-330293.296033572	-212296.414873421
786093353	"Glyptemys insculpta"	-838969.537801076	-150001.525789447
786093770	"Glyptemys insculpta"	-883323.348246704	-193663.779061709
786093978	"Glyptemys insculpta"	-920319.386482802	-321380.38070453
786094346	"Glyptemys insculpta"	-866921.183818513	-281512.271781415
786094373	"Glyptemys insculpta"	-884804.753780007	-280053.815851819
786095948	"Glyptemys insculpta"	-762517.363530018	-264454.086748656
786111176	"Glyptemys insculpta"	-977666.169847155	-293639.05209683
1987074609	"Glyptemys insculpta"	-1430827.55369017	117374.352183199
786095216	"Glyptemys insculpta"	-769809.51277462	-308899.086606619
786096412	"Glyptemys insculpta"	-985403.010144877	-255719.569333933
786096380	"Glyptemys insculpta"	-763133.040297717	-359446.990265121
786096390	"Glyptemys insculpta"	-709196.512993195	-350426.076440627
1852442999	"Glyptemys insculpta"	-663498.122495819	-133124.265021372
1987069358	"Glyptemys insculpta"	-1226120.89428979	244527.496864912
1987198660	"Glyptemys insculpta"	-304276.660348733	-284067.241579214
786090908	"Glyptemys insculpta"	-876467.459550293	-199112.54238814
786091545	"Glyptemys insculpta"	-969205.729145603	-294985.858227374
1804137313	"Glyptemys insculpta"	308865.368893419	126560.652259959
1987061304	"Glyptemys insculpta"	-1246045.19024568	213010.64655401
786087449	"Glyptemys insculpta"	-740497.9860398	-301456.973506536
786091777	"Glyptemys insculpta"	-832897.623837833	-439858.756809147
1987173933	"Glyptemys insculpta"	-832627.387789991	-439487.872001353
1804101857	"Glyptemys insculpta"	-638295.002512872	241551.198040118
1987031350	"Glyptemys insculpta"	-1409247.98789211	187718.620774891
1987040355	"Glyptemys insculpta"	-1428038.02738285	112706.243339577
1987055614	"Glyptemys insculpta"	-1384096.10237498	170248.000732237
786428006	"Glyptemys insculpta"	-797362.394971837	-302056.648685305
1987060148	"Glyptemys insculpta"	-665707.761985799	-443089.224149032
786087348	"Glyptemys insculpta"	-689853.566502035	-286381.792199864
1987105049	"Glyptemys insculpta"	-1316553.92985556	172724.070132014
1987158424	"Glyptemys insculpta"	-1287066.49577353	183819.449985935
786088105	"Glyptemys insculpta"	-553459.423856969	-298045.00765408
786082924	"Glyptemys insculpta"	-617269.622247242	-390026.098286603
1317796210	"Glyptemys insculpta"	-862406.870713855	-415003.98175227
1319875534	"Glyptemys insculpta"	-579088.11594758	-294227.736992366
1322157771	"Glyptemys insculpta"	-873486.539771205	-430163.76284564
786037041	"Glyptemys insculpta"	-543167.229119201	-259259.81406662
786078265	"Glyptemys insculpta"	-776435.274646643	-347850.411406018
1852442687	"Glyptemys insculpta"	-681617.259518993	-144378.052508373
1987191449	"Glyptemys insculpta"	-1342517.99433993	228222.569418979
1852443939	"Glyptemys insculpta"	-691289.268207196	-157767.953655142
786073770	"Glyptemys insculpta"	-804272.956408715	-218057.711893313
1317709162	"Glyptemys insculpta"	-755161.13303256	-400446.229040129
1852445981	"Glyptemys insculpta"	-672911.384347549	-158357.854555159
786062219	"Glyptemys insculpta"	-570865.222304322	-310779.691342099
786058880	"Glyptemys insculpta"	-313912.079099511	38403.0435472871
1852444463	"Glyptemys insculpta"	-664426.102391801	-137497.111328311
786059068	"Glyptemys insculpta"	-789871.658194468	-310770.454813513
786060012	"Glyptemys insculpta"	-918564.544074885	-350445.771765721
786051377	"Glyptemys insculpta"	-902706.786243149	-489744.031110978
786093877	"Glyptemys insculpta"	-594758.373750718	-372413.364206019
1321807420	"Glyptemys insculpta"	-879165.338314412	-471183.390586223
543744544	"Glyptemys insculpta"	-362200.503905612	-223907.181028444
1987207779	"Glyptemys insculpta"	-1345549.78432387	215022.592673651
1987053435	"Glyptemys insculpta"	-1944450.41697294	225014.956790906
1852442906	"Glyptemys insculpta"	-651234.289287322	-136550.867570972
786045941	"Glyptemys insculpta"	-874959.834215906	-200443.185674563
786064372	"Glyptemys insculpta"	-571876.655965236	-294145.371252349
1987082495	"Glyptemys insculpta"	-1479921.56573188	353639.597111486
1320935940	"Glyptemys insculpta"	-338819.146735667	61810.2773585349
1987172127	"Glyptemys insculpta"	-309790.305806965	-111618.570504151
1852446787	"Glyptemys insculpta"	-659884.467127994	-134608.637104646
1987119375	"Glyptemys insculpta"	-292037.575416416	-39584.4598557875
1987213639	"Glyptemys insculpta"	-297165.532733052	-72789.3702588402
1987214989	"Glyptemys insculpta"	-262808.472331242	-83540.1718592131
786036327	"Glyptemys insculpta"	-881904.986192819	-405538.663217234
1852442797	"Glyptemys insculpta"	-651632.345160367	-154072.712869394
1987165296	"Glyptemys insculpta"	-233221.548024268	126436.221239976
1987155750	"Glyptemys insculpta"	-1496836.86681203	348110.123504344
1320800094	"Glyptemys insculpta"	-855505.029227842	-456657.298511774
1321160816	"Glyptemys insculpta"	-876801.335521528	-410666.14039744
1321613066	"Glyptemys insculpta"	-871564.430821351	-450907.738402351
1987122528	"Glyptemys insculpta"	-236950.615127094	-86916.7223050488
1987152394	"Glyptemys insculpta"	-209739.523828353	-113833.022182535
786015997	"Glyptemys insculpta"	-762667.729662638	-398119.088808818
786019758	"Glyptemys insculpta"	-903433.897452854	-426756.1104704
786023953	"Glyptemys insculpta"	-838801.299718614	-424733.216046221
1987124275	"Glyptemys insculpta"	-248053.714098518	-36131.7773569806
1987184396	"Glyptemys insculpta"	-235855.632772263	-128611.852063058
786215768	"Glyptemys insculpta"	-884702.7135073	-273414.311740782
786215826	"Glyptemys insculpta"	-885648.816477237	-279931.33951699
786014405	"Glyptemys insculpta"	-840808.567947135	-336087.685977653
1987059713	"Glyptemys insculpta"	-171209.686180335	-45124.596193234
1987220571	"Glyptemys insculpta"	-1204769.79149805	187086.506241796
786216048	"Glyptemys insculpta"	-911837.630880602	-340370.170204637
1852442383	"Glyptemys insculpta"	-658019.215443086	-134223.587962361
1987103273	"Glyptemys insculpta"	-179954.202599417	-49401.4558108162
786013621	"Glyptemys insculpta"	-365080.524076448	-224064.687320705
1852445958	"Glyptemys insculpta"	-466326.122045552	-145702.680332007
786009538	"Glyptemys insculpta"	-756578.685213075	-391144.397546402
786009549	"Glyptemys insculpta"	-773899.944321499	-390113.329525417
786009555	"Glyptemys insculpta"	-785470.915901241	-364377.738277187
786213778	"Glyptemys insculpta"	-760016.333992871	-390724.737845776
