"","site","y.1","y.2","y.3","y.4","y.5","y.6","y.7","y.8","y.9","y.10","huella","altitud","duration_minutes.1","duration_minutes.2","duration_minutes.3","duration_minutes.4","duration_minutes.5","duration_minutes.6","duration_minutes.7","duration_minutes.8","duration_minutes.9","duration_minutes.10"
"1037","12878_10",0,0,0,NA,NA,NA,NA,NA,NA,NA,51,1935,5,6,6,NA,NA,NA,NA,NA,NA,NA
"1038","12878_2",0,0,0,NA,NA,NA,NA,NA,NA,NA,51,1935,5,5,5,NA,NA,NA,NA,NA,NA,NA
"1039","12879_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2048,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","12879_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2048,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","12879_3",0,0,NA,NA,NA,NA,NA,NA,NA,NA,51,2048,120,90,NA,NA,NA,NA,NA,NA,NA,NA
"1042","12879_4",0,0,0,NA,NA,NA,NA,NA,NA,NA,51,2048,123,20,60,NA,NA,NA,NA,NA,NA,NA
"1043","12879_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2048,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","12879_9",1,0,0,0,0,0,NA,NA,NA,NA,51,2048,115,99,73,20,70,1,NA,NA,NA,NA
"1045","12880_0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2223,86,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","12880_5",0,0,NA,NA,NA,NA,NA,NA,NA,NA,51,2223,60,20,NA,NA,NA,NA,NA,NA,NA,NA
"1047","12880_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2223,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","12891_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,3829,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","12891_5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,3829,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","12891_8",0,1,NA,NA,NA,NA,NA,NA,NA,NA,57,3829,54,45,NA,NA,NA,NA,NA,NA,NA,NA
"1051","12892_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3867,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","12893_8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,3901,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","12894_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,4026,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","12894_1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,4026,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","12894_10",0,0,0,NA,NA,NA,NA,NA,NA,NA,28,4026,10,78,9,NA,NA,NA,NA,NA,NA,NA
"1056","12894_12",0,0,NA,NA,NA,NA,NA,NA,NA,NA,28,4026,9,10,NA,NA,NA,NA,NA,NA,NA,NA
"1057","12894_2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,4026,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","12894_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,4026,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","12894_7",0,0,0,NA,NA,NA,NA,NA,NA,NA,28,4026,20,38,30,NA,NA,NA,NA,NA,NA,NA
"1060","13006_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1503,172,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","13006_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1503,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","13018_2",0,0,0,0,0,0,0,NA,NA,NA,45,2166.5,5,5,5,5,5,5,63,NA,NA,NA
"1063","13018_3",0,0,0,0,0,0,NA,NA,NA,NA,45,2166.5,5,5,5,5,5,5,NA,NA,NA,NA
"1064","13020_11",1,0,NA,NA,NA,NA,NA,NA,NA,NA,48,2004,60,128,NA,NA,NA,NA,NA,NA,NA,NA
"1065","13021_0",1,1,1,NA,NA,NA,NA,NA,NA,NA,42,2125,240,180,120,NA,NA,NA,NA,NA,NA,NA
"1066","13021_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2125,120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","13021_11",0,1,0,0,0,1,1,NA,NA,NA,42,2125,51,49,34,120,25,43,24,NA,NA,NA
"1068","13021_2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2125,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","13021_3",0,0,1,1,NA,NA,NA,NA,NA,NA,42,2125,180,25,152,180,NA,NA,NA,NA,NA,NA
"1070","13021_4",0,1,0,NA,NA,NA,NA,NA,NA,NA,42,2125,120,180,180,NA,NA,NA,NA,NA,NA,NA
"1071","13021_5",0,0,1,1,1,1,1,NA,NA,NA,42,2125,60,30,160,130,235,145,270,NA,NA,NA
"1072","13021_8",0,0,1,1,0,0,1,1,NA,NA,42,2125,84,90,89,158,30,20,30,60,NA,NA
"1073","13021_9",0,0,1,0,0,0,0,1,0,0,42,2125,30,60,116,120,180,20,68,16,14,60
"1074","13022_0",0,0,0,NA,NA,NA,NA,NA,NA,NA,42,2303,5,5,5,NA,NA,NA,NA,NA,NA,NA
"1075","13022_1",0,0,0,NA,NA,NA,NA,NA,NA,NA,42,2303,5,5,5,NA,NA,NA,NA,NA,NA,NA
"1076","13022_11",0,0,0,NA,NA,NA,NA,NA,NA,NA,42,2303,7,6,7,NA,NA,NA,NA,NA,NA,NA
"1077","13022_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2303,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","13022_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2303,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","13035_0",0,1,1,1,1,1,1,1,1,1,28,4015,100,59,57,211,10,27,62,98,200,120
"1080","13035_1",1,1,0,1,1,1,1,1,0,1,28,4015,56,210,20,24,89,15,55,120,90,60
"1081","13035_10",0,0,1,0,0,0,0,1,0,0,28,4015,45,160,68,36,41,60,41,120,24,45
"1082","13035_11",0,0,0,0,0,1,0,1,1,1,28,4015,35,54,60,5,8,44,41,33,29,34
"1083","13035_12",0,0,1,1,NA,NA,NA,NA,NA,NA,28,4015,31,58,22,54,NA,NA,NA,NA,NA,NA
"1084","13035_2",0,1,1,1,1,0,0,0,1,1,28,4015,72,62,84,45,82,247,55,70,105,77
"1085","13035_3",1,1,0,0,0,0,0,1,1,1,28,4015,105,30,111,50,60,6,57,100,60,152
"1086","13035_4",1,0,0,0,1,0,1,NA,NA,NA,28,4015,15,6,44,29,174,240,10,NA,NA,NA
"1087","13035_5",1,0,0,1,NA,NA,NA,NA,NA,NA,28,4015,80,57,20,50,NA,NA,NA,NA,NA,NA
"1088","13035_6",1,0,1,1,0,0,0,1,1,NA,28,4015,18,60,60,107,51,20,30,62,50,NA
"1089","13035_7",1,0,1,1,1,1,1,1,1,NA,28,4015,60,120,60,35,125,57,58,96,36,NA
"1090","13035_8",1,1,0,0,0,1,1,NA,NA,NA,28,4015,45,200,113,217,87,22,62,NA,NA,NA
"1091","13035_9",1,1,1,0,1,0,1,0,0,1,28,4015,60,52,25,36,37,90,52,51,51,223
"1092","13158_2",0,0,0,0,0,0,NA,NA,NA,NA,34,2340.5,5,5,5,5,5,5,NA,NA,NA,NA
"1093","13158_3",0,0,0,0,0,0,0,NA,NA,NA,34,2340.5,5,5,5,5,5,5,5,NA,NA,NA
"1094","13164_9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2375,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","13165_1",0,0,0,0,0,0,0,0,0,0,42,2437.5,5,5,5,5,5,5,5,5,5,5
"1096","13165_11",1,0,0,0,0,0,1,0,0,0,42,2437.5,6,5,5,11,8,9,6,5,10,7
"1097","13165_2",0,0,0,0,0,0,0,0,0,0,42,2437.5,5,5,5,5,5,5,5,5,5,5
"1098","13176_4",0,0,1,0,NA,NA,NA,NA,NA,NA,25,4180,152,53,213,18,NA,NA,NA,NA,NA,NA
"1099","13306_1",0,0,0,NA,NA,NA,NA,NA,NA,NA,40,2515,5,5,5,NA,NA,NA,NA,NA,NA,NA
"1100","13306_11",0,0,0,NA,NA,NA,NA,NA,NA,NA,40,2515,6,6,7,NA,NA,NA,NA,NA,NA,NA
"1101","13306_2",1,0,0,NA,NA,NA,NA,NA,NA,NA,40,2515,5,5,5,NA,NA,NA,NA,NA,NA,NA
"1102","13307_2",0,1,0,0,0,0,1,0,0,0,37,2569,5,5,5,5,5,5,5,5,5,5
"1103","13317_0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,31,4424,283,15,NA,NA,NA,NA,NA,NA,NA,NA
"1104","13317_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,4424,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","13317_4",0,1,0,NA,NA,NA,NA,NA,NA,NA,31,4424,65,117,35,NA,NA,NA,NA,NA,NA,NA
"1106","13317_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,4424,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","13447_2",0,0,NA,NA,NA,NA,NA,NA,NA,NA,40,2656,30,120,NA,NA,NA,NA,NA,NA,NA,NA
"1108","13448_7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2722,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","13450_2",0,0,0,0,0,0,0,0,0,0,42,2991,5,5,5,5,5,5,5,5,5,5
"1110","13458_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4474,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","13591_2",0,0,0,0,0,0,NA,NA,NA,NA,42,3042,5,5,5,5,5,5,NA,NA,NA,NA
"1112","13728_7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,3062,120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","138_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,157,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","13872_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3294,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","13873_3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3306,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","13880_1",1,1,NA,NA,NA,NA,NA,NA,NA,NA,20,4153,120,120,NA,NA,NA,NA,NA,NA,NA,NA
"1117","13880_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4153,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","13880_11",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4153,240,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","13880_2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4153,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","13880_6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4153,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","13880_7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4153,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","139_3",0,0,NA,NA,NA,NA,NA,NA,NA,NA,65,152,76,36,NA,NA,NA,NA,NA,NA,NA,NA
"1123","1400_7",0,0,NA,NA,NA,NA,NA,NA,NA,NA,60,171,83,278,NA,NA,NA,NA,NA,NA,NA,NA
"1124","14016_7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,3598,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","14016_8",0,0,NA,NA,NA,NA,NA,NA,NA,NA,45,3598,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"1126","14159_3",0,1,NA,NA,NA,NA,NA,NA,NA,NA,48,3588.5,5,15,NA,NA,NA,NA,NA,NA,NA,NA
"1127","14159_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,3588.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","14159_7",0,0,NA,NA,NA,NA,NA,NA,NA,NA,48,3588.5,10,52,NA,NA,NA,NA,NA,NA,NA,NA
"1129","14159_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,3588.5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","14161_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4036,152,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","14161_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4036,94,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","14161_9",0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,4036,25,25,NA,NA,NA,NA,NA,NA,NA,NA
"1133","14162_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4197,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","14163_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4346,252,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","14163_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4346,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","14294_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,3474,132,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","14299_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,3849,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","14302_0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3987,250,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","14302_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3987,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","14302_2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3987,83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","14302_4",0,0,NA,NA,NA,NA,NA,NA,NA,NA,34,3987,52,52,NA,NA,NA,NA,NA,NA,NA,NA
"1142","14302_7",0,0,0,NA,NA,NA,NA,NA,NA,NA,34,3987,52,52,52,NA,NA,NA,NA,NA,NA,NA
"1143","14302_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3987,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","14303_8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4180,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","14439_4",0,1,NA,NA,NA,NA,NA,NA,NA,NA,62,3845,41,12,NA,NA,NA,NA,NA,NA,NA,NA
"1146","14441_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,3951.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","14441_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,3951.5,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","14442_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,4198,240,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","14442_4",0,0,0,NA,NA,NA,NA,NA,NA,NA,62,4198,52,252,52,NA,NA,NA,NA,NA,NA,NA
"1150","14442_6",0,0,NA,NA,NA,NA,NA,NA,NA,NA,62,4198,52,52,NA,NA,NA,NA,NA,NA,NA,NA
"1151","14442_7",0,0,0,0,0,0,NA,NA,NA,NA,62,4198,58,121,130,52,52,52,NA,NA,NA,NA
"1152","14443_4",0,0,0,NA,NA,NA,NA,NA,NA,NA,17,4148,125,78,52,NA,NA,NA,NA,NA,NA,NA
"1153","14443_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4148,252,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","14443_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4148,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","14443_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4148,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","14444_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4296,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","14444_8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4296,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","14577_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,3739,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","14578_4",1,1,NA,NA,NA,NA,NA,NA,NA,NA,62,3763,70,33,NA,NA,NA,NA,NA,NA,NA,NA
"1160","14579_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,3834,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","14583_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,4248,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","14583_4",0,0,0,0,0,0,0,NA,NA,NA,31,4248,152,52,43,102,52,52,52,NA,NA,NA
"1163","14583_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,4248,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","14585_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4363,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","1469_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1227,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","14720_4",0,0,NA,NA,NA,NA,NA,NA,NA,NA,62,3910,47,42,NA,NA,NA,NA,NA,NA,NA,NA
"1167","14722_1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,4132,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","14722_3",0,0,NA,NA,NA,NA,NA,NA,NA,NA,62,4132,38,300,NA,NA,NA,NA,NA,NA,NA,NA
"1169","14725_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4492,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","14860_4",0,0,NA,NA,NA,NA,NA,NA,NA,NA,60,3979.5,71,39,NA,NA,NA,NA,NA,NA,NA,NA
"1171","14866_2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4743.5,252,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","14866_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4743.5,152,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","1542_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,208,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","1677_5",0,0,0,0,0,0,0,0,0,0,45,208,60,73,25,15,5,169,67,25,15,28
"1175","1801_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,981,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","1801_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,981,118,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","1815_10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,331,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","1815_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,331,109,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","1820_2",0,0,NA,NA,NA,NA,NA,NA,NA,NA,48,187,11,61,NA,NA,NA,NA,NA,NA,NA,NA
"1180","1820_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,187,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","1940_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,798,283,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","1940_7",0,0,NA,NA,NA,NA,NA,NA,NA,NA,42,798,138,73,NA,NA,NA,NA,NA,NA,NA,NA
"1183","1940_9",0,0,0,0,0,NA,NA,NA,NA,NA,42,798,72,54,89,180,12,NA,NA,NA,NA,NA
"1184","1960_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,186,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2081_3",0,0,0,0,NA,NA,NA,NA,NA,NA,37,832,180,90,90,110,NA,NA,NA,NA,NA,NA
"1186","2083_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,865,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2083_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,865,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2100_3",0,0,0,NA,NA,NA,NA,NA,NA,NA,51,185,50,48,79,NA,NA,NA,NA,NA,NA,NA
"1189","2101_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,215,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2101_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,215,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2449_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,2156,120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2504_10",0,0,0,0,0,0,NA,NA,NA,NA,28,757,180,276,179,188,280,240,NA,NA,NA,NA
"1193","2504_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,757,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2522_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,194,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2522_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,194,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2646_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,778.5,280,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2646_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,778.5,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2646_9",0,0,NA,NA,NA,NA,NA,NA,NA,NA,42,778.5,31,96,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2730_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1885,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2730_9",0,1,1,NA,NA,NA,NA,NA,NA,NA,62,1885,260,48,35,NA,NA,NA,NA,NA,NA,NA
"1201","2786_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,981.5,110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2787_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,898.75,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2787_9",0,0,NA,NA,NA,NA,NA,NA,NA,NA,48,898.75,57,44,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2788_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,861,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2928_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,813.5,240,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","2929_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,658,295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2930_11",0,0,0,NA,NA,NA,NA,NA,NA,NA,48,755,139,245,92,NA,NA,NA,NA,NA,NA,NA
"1208","2930_2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,755,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2930_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,755,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","2931_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,815,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","2934_11",0,0,0,0,0,NA,NA,NA,NA,NA,51,770,173,53,63,182,97,NA,NA,NA,NA,NA
"1212","2941_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,327,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","3007_7",0,0,NA,NA,NA,NA,NA,NA,NA,NA,51,1149.5,10,10,NA,NA,NA,NA,NA,NA,NA,NA
"1214","3066_9",0,0,NA,NA,NA,NA,NA,NA,NA,NA,42,1050,45,300,NA,NA,NA,NA,NA,NA,NA,NA
"1215","3070_0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,48,517,214,298,NA,NA,NA,NA,NA,NA,NA,NA
"1216","3070_10",0,0,0,0,0,NA,NA,NA,NA,NA,48,517,251,30,211,213,217,NA,NA,NA,NA,NA
"1217","3070_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,517,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","3071_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,711,109,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","3071_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,711,116,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","3071_7",0,0,NA,NA,NA,NA,NA,NA,NA,NA,40,711,26,136,NA,NA,NA,NA,NA,NA,NA,NA
"1221","3072_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,742,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","3074_11",0,0,NA,NA,NA,NA,NA,NA,NA,NA,48,684,114,114,NA,NA,NA,NA,NA,NA,NA,NA
"1223","3075_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,762,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","3076_4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,716,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","3076_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,716,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","3076_7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,716,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","3076_8",0,0,0,0,NA,NA,NA,NA,NA,NA,68,716,3,116,100,55,NA,NA,NA,NA,NA,NA
"1228","3076_9",0,0,0,NA,NA,NA,NA,NA,NA,NA,68,716,180,14,208,NA,NA,NA,NA,NA,NA,NA
"1229","3077_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,493,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","3078_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,412,167,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","3078_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,412,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","3080_6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,397,76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","3080_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,397,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","3083_9",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,293,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","3152_8",1,1,0,NA,NA,NA,NA,NA,NA,NA,57,1587,247,156,81,NA,NA,NA,NA,NA,NA,NA
"1236","3152_9",0,0,NA,NA,NA,NA,NA,NA,NA,NA,57,1587,71,2,NA,NA,NA,NA,NA,NA,NA,NA
"1237","3213_11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,519,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
